,FCF,PricePerShare,ROE,Prediction
1996-06,2.7200000000000006,15.148497581481935,14.444200833150624,19.111400604248047
1996-03,3.804,16.96666145324707,16.19721423833739,15.148497581481935
1995-12,5.141,13.905170440673828,18.61439073290265,16.96666145324707
1995-09,2.139,14.344320297241213,17.108489474901692,13.905170440673828
1995-06,7.095,14.538554191589355,21.78374807311165,14.344320297241213
1995-03,7.676,12.404282569885256,17.88680967594706,14.538554191589355
1994-12,7.354000000000001,11.064360618591307,13.88786764705882,12.404282569885256
1994-09,10.294,10.445385932922363,10.818353831598868,11.064360618591307
1994-06,7.239999999999997,8.778903961181639,6.26767780282845,10.445385932922363
1994-03,4.277000000000001,8.127175331115723,-29.86511724424153,8.778903961181639
1993-12,3.666,8.368449211120605,-28.954141743701292,8.127175331115723
1993-09,0.009000000000000341,6.190149784088135,-55.933639251676674,8.368449211120605
1993-06,-0.9909999999999995,7.2361087799072275,-67.08559046587214,6.190149784088135
1993-03,-0.3719999999999999,7.374394416809082,-30.60105886016817,7.2361087799072275
1992-12,-0.2290000000000001,7.224793910980225,-26.840905637441114,7.374394416809082
1992-09,1.7000000000000008,11.375863075256348,-7.768392370572207,7.224793910980225
1992-06,1.5090000000000003,13.606306076049805,0.2614206495907052,11.375863075256348
1992-03,0.980999999999999,11.457508087158205,-1.2780612244897958,13.606306076049805
1991-12,0.22799999999999976,12.05025577545166,-1.4549206758674058,11.457508087158205
1991-09,-0.16699999999999982,13.85785961151123,8.435811679958839,12.05025577545166
1991-06,0.2709999999999999,12.833005905151367,11.018542700443977,13.85785961151123
1991-03,1.2819999999999998,14.870468139648438,14.195624195624195,12.833005905151367
1990-12,0.9629999999999992,14.615470886230467,14.195624195624195,14.870468139648438
1990-09,0.9629999999999992,13.604982376098633,14.195624195624195,14.615470886230467
1990-06,0.9629999999999992,14.859657287597654,14.195624195624195,13.604982376098633
1990-03,0.9629999999999992,13.272468566894533,15.517726865480606,14.859657287597654
1989-12,0.9629999999999992,11.62690258026123,15.517726865480606,13.272468566894533
1989-09,0.9629999999999992,13.331951141357422,15.517726865480606,11.62690258026123
1989-06,0.9629999999999992,13.507369995117188,15.517726865480606,13.331951141357422
1989-03,0.9629999999999992,13.032366752624512,15.517726865480606,13.507369995117188
1988-12,0.9629999999999992,14.431535720825195,15.517726865480606,13.032366752624512
1988-09,0.9629999999999992,13.53892421722412,15.517726865480606,14.431535720825195
1988-06,0.9629999999999992,14.816329002380373,15.517726865480606,13.53892421722412
1988-03,0.9629999999999992,12.397404670715332,15.517726865480606,14.816329002380373
1987-12,0.9629999999999992,13.17027473449707,15.517726865480606,12.397404670715332
1987-09,0.9629999999999992,17.033018112182614,15.517726865480606,13.17027473449707
1987-06,0.9629999999999992,18.23460388183593,15.517726865480606,17.033018112182614
1987-03,0.9629999999999992,16.734827041625973,15.517726865480606,18.23460388183593
1986-12,0.9629999999999992,13.267827033996582,15.517726865480606,16.734827041625973
1986-09,0.9629999999999992,14.741071701049805,15.517726865480606,13.267827033996582
1986-06,0.9629999999999992,15.92156219482422,15.517726865480606,14.741071701049805
1986-03,0.9629999999999992,16.345212936401367,15.517726865480606,15.92156219482422
1985-12,0.9629999999999992,16.657703399658207,15.517726865480606,16.345212936401367
1985-09,0.9629999999999992,13.160484313964846,15.517726865480606,16.657703399658207
1985-06,0.9629999999999992,13.035308837890625,15.517726865480606,13.160484313964846
1985-03,0.9629999999999992,13.260287284851074,15.517726865480606,13.035308837890625
