,FCF,PricePerShare,ROE,Prediction
2009-06,0.8780399999999999,58.28076934814453,23.76268493694767,57.27975082397461
2009-03,0.88935,54.68581008911133,24.710687104727203,58.28076934814453
2008-12,0.8357,55.33409118652344,25.57826706101435,54.68581008911133
2008-09,1.03611,64.59756469726561,24.59624618070712,55.33409118652344
2008-06,0.9357299999999998,65.21718597412111,24.00325945241199,64.59756469726561
2008-03,0.7811099999999999,68.63383483886719,23.944254835039825,65.21718597412111
2007-12,0.83998,66.60585021972656,24.36498445348003,68.63383483886719
2007-09,0.66172,65.16117858886719,22.48118211669613,66.60585021972656
2007-06,0.7170300000000001,58.97700500488281,20.78841928396019,65.16117858886719
2007-03,0.6676599999999999,60.67163467407226,20.322717622080678,58.97700500488281
2006-12,0.6683600000000001,55.171302795410156,18.774774774774773,60.67163467407226
2006-09,0.5968800000000001,55.393821716308594,21.098864114429947,55.171302795410156
2006-06,0.6792199999999999,47.76830673217773,20.863043166499352,55.393821716308594
2006-03,0.7592900000000002,47.9493293762207,20.74704422712013,47.76830673217773
2005-12,0.7844300000000001,46.62091445922852,23.00803212851406,47.9493293762207
2005-09,0.8991799999999999,40.53478240966797,22.7054385413392,46.62091445922852
2005-06,0.83995,40.43033981323242,19.851564920979246,40.53478240966797
2005-03,0.80175,44.870826721191406,17.342618384401117,40.43033981323242
2004-12,0.8803799999999999,43.494232177734375,17.225516909761176,44.870826721191406
2004-09,0.8359400000000001,39.461814880371094,15.668789808917198,43.494232177734375
2004-06,0.90445,39.41824340820313,19.412761542452017,39.461814880371094
2004-03,0.83846,36.78197860717773,20.30141287284145,39.41824340820313
2003-12,0.7408500000000001,31.117206573486328,20.19953009217424,36.78197860717773
2003-09,0.64269,27.215824127197266,20.220291997782294,31.117206573486328
2003-06,0.5470300000000001,29.193389892578125,19.48012808438501,27.215824127197266
2003-03,0.58323,25.81549072265625,20.031620553359684,29.193389892578125
2002-12,0.5399,22.936504364013672,20.157110793715567,25.81549072265625
2002-09,0.5756300000000001,21.156383514404297,20.38997451146984,22.936504364013672
2002-06,0.51864,25.58028793334961,20.70109748224661,21.156383514404297
2002-03,0.44897,27.934589385986328,21.589732042332813,25.58028793334961
2001-12,0.49588000000000004,24.48459053039551,21.738343771746692,27.934589385986328
2001-09,0.4078799999999999,27.245792388916016,18.94724556489263,24.48459053039551
2001-06,0.32989,26.286006927490234,17.457875457875467,27.245792388916016
2001-03,0.27337,25.87220573425293,17.96090378268596,26.286006927490234
2000-12,0.20259000000000002,25.29401016235352,18.665438273229803,25.87220573425293
2000-09,0.23911,19.257652282714844,21.68322295805739,25.29401016235352
2000-06,-0.027070000000000042,20.8288688659668,21.164285714285715,19.257652282714844
2000-03,0.008629999999999916,19.043848037719727,17.158102766798418,20.8288688659668
1999-12,-0.1829,19.43499565124512,16.07017543859649,19.043848037719727
1999-09,-0.2540000000000001,20.174421310424805,16.971375807940905,19.43499565124512
1999-06,0.022200000000000053,21.50436210632324,18.339144215530904,20.174421310424805
1999-03,-0.4651,27.40008544921875,16.0652528548124,21.50436210632324
1998-12,-0.3537000000000001,30.458126068115234,16.277850589777188,27.40008544921875
1998-09,-0.21710000000000007,29.284564971923828,16.001353179972938,30.458126068115234
1998-06,-0.4336,27.588117599487305,16.854896354538955,29.284564971923828
1998-03,0.011900000000000022,24.140485763549805,22.38044633368756,27.588117599487305
1997-12,0.08340000000000003,17.692964553833008,22.638580931263856,24.140485763549805
1997-09,0.0716,16.893936157226562,22.295690936106983,17.692964553833008
1997-06,0.3219,17.79447364807129,22.37237237237237,16.893936157226562
1997-03,0.3571000000000001,15.775870323181152,22.914006759294033,17.79447364807129
1996-12,0.3750000000000001,15.166257858276367,21.73308957952468,15.775870323181152
1996-09,0.3145,15.425010681152346,20.693177672382344,15.166257858276367
1996-06,0.2795,13.94821834564209,21.00148367952522,15.425010681152346
1996-03,0.3182,14.191627502441404,20.620272314674725,13.94821834564209
1995-12,0.3097,12.964532852172852,18.58507251503361,14.191627502441404
1995-09,0.3446,10.835597038269043,17.60755508919203,12.964532852172852
1995-06,0.3725,10.003211975097656,17.874155705652328,10.835597038269043
1995-03,0.335,9.283370971679688,17.430007178750902,10.003211975097656
1994-12,0.3413,8.182390213012695,16.91255847427132,9.283370971679688
1994-09,0.34369999999999995,8.189685821533201,14.91302920905809,8.182390213012695
1994-06,0.2591,6.9085612297058105,4.617422987744288,8.189685821533201
1994-03,0.19280000000000005,6.3064398765563965,4.737020699015949,6.9085612297058105
1993-12,0.17789999999999995,5.9828691482543945,4.7927807486631036,6.3064398765563965
1993-09,0.13560000000000005,6.263609886169434,4.851150202976997,5.9828691482543945
1993-06,0.1928,6.628987789154053,14.427660288687479,6.263609886169434
1993-03,0.18970000000000006,6.001972675323486,14.299191374663069,6.628987789154053
1992-12,0.15180000000000005,6.456938743591309,14.049416609471516,6.001972675323486
1992-09,0.12260000000000006,6.145017147064209,13.993031358885016,6.456938743591309
1992-06,0.08380000000000004,6.070069313049316,13.812793639320569,6.145017147064209
1992-03,0.0796,5.719453811645508,13.822538375140395,6.070069313049316
1991-12,0.05250000000000002,5.532951831817627,13.779795686719638,5.719453811645508
1991-09,0.04299999999999998,5.465102672576903,15.123505976095615,5.532951831817627
1991-06,0.04619999999999996,5.952559471130371,16.030405405405403,5.465102672576903
1991-03,0.03360000000000002,6.239258766174316,15.762925598991174,5.952559471130371
1990-12,0.014099999999999948,5.916891574859619,15.807560137457044,6.239258766174316
1990-09,-0.004600000000000049,5.201997756958008,15.807560137457044,5.916891574859619
1990-06,-0.004600000000000049,5.525355339050293,15.807560137457044,5.201997756958008
1990-03,-0.004600000000000049,4.748114109039307,15.807560137457044,5.525355339050293
1989-12,-0.004600000000000049,4.833898067474365,17.334620956059876,4.748114109039307
1989-09,-0.004600000000000049,4.4524922370910645,17.334620956059876,4.833898067474365
1989-06,-0.004600000000000049,4.443183422088623,17.334620956059876,4.4524922370910645
1989-03,-0.004600000000000049,3.893547773361206,17.334620956059876,4.443183422088623
1988-12,-0.004600000000000049,3.9901959896087646,17.334620956059876,3.893547773361206
1988-09,-0.004600000000000049,4.372992038726807,17.334620956059876,3.9901959896087646
1988-06,-0.004600000000000049,3.9083175659179688,17.334620956059876,4.372992038726807
1988-03,-0.004600000000000049,4.223774433135986,17.334620956059876,3.9083175659179688
1987-12,-0.004600000000000049,3.8502533435821533,17.334620956059876,4.223774433135986
1987-09,-0.004600000000000049,4.7425432205200195,17.334620956059876,3.8502533435821533
1987-06,-0.004600000000000049,4.775789260864258,17.334620956059876,4.7425432205200195
1987-03,-0.004600000000000049,4.675764083862305,17.334620956059876,4.775789260864258
1986-12,-0.004600000000000049,3.7220962047576895,17.334620956059876,4.675764083862305
1986-09,-0.004600000000000049,3.6521716117858887,17.334620956059876,3.7220962047576895
1986-06,-0.004600000000000049,4.076052665710448,17.334620956059876,3.6521716117858887
1986-03,-0.004600000000000049,3.178797483444214,17.334620956059876,4.076052665710448
1985-12,-0.004600000000000049,2.2749948501586914,17.334620956059876,3.178797483444214
1985-09,-0.004600000000000049,2.0162572860717773,17.334620956059876,2.2749948501586914
1985-06,-0.004600000000000049,1.98284113407135,17.334620956059876,2.0162572860717773
1985-03,-0.004600000000000049,1.7956608533859253,17.334620956059876,1.98284113407135
