,FCF,PricePerShare,ROE,Prediction
1992-12,-0.2290000000000001,7.144965171813965,-26.840905637441114,7.292906284332275
1992-09,1.7000000000000008,11.250164031982422,-7.768392370572207,7.144965171813965
1992-06,1.5090000000000003,13.455955505371096,0.2614206495907052,11.250164031982422
1992-03,0.980999999999999,11.33090591430664,-1.2780612244897958,13.455955505371096
1991-12,0.22799999999999976,11.917104721069336,-1.4549206758674058,11.33090591430664
1991-09,-0.16699999999999982,13.704729080200195,8.435811679958839,11.917104721069336
1991-06,0.2709999999999999,12.691201210021973,11.018542700443977,13.704729080200195
1991-03,1.2819999999999998,14.706151008605955,14.195624195624195,12.691201210021973
1990-12,0.9629999999999992,14.453978538513185,14.195624195624195,14.706151008605955
1990-09,0.9629999999999992,13.454646110534668,14.195624195624195,14.453978538513185
1990-06,0.9629999999999992,14.695465087890625,14.195624195624195,13.454646110534668
1990-03,0.9629999999999992,13.125808715820312,15.517726865480606,14.695465087890625
1989-12,0.9629999999999992,11.498431205749512,15.517726865480606,13.125808715820312
1989-09,0.9629999999999992,13.184633255004885,15.517726865480606,11.498431205749512
1989-06,0.9629999999999992,13.358120918273926,15.517726865480606,13.184633255004885
1989-03,0.9629999999999992,12.888360977172852,15.517726865480606,13.358120918273926
1988-12,0.9629999999999992,14.27206325531006,15.517726865480606,12.888360977172852
1988-09,0.9629999999999992,13.389327049255373,15.517726865480606,14.27206325531006
1988-06,0.9629999999999992,14.652626037597654,15.517726865480606,13.389327049255373
1988-03,0.9629999999999992,12.260422706604006,15.517726865480606,14.652626037597654
1987-12,0.9629999999999992,13.024744033813475,15.517726865480606,12.260422706604006
1987-09,0.9629999999999992,16.844804763793945,15.517726865480606,13.024744033813475
1987-06,0.9629999999999992,18.03311347961425,15.517726865480606,16.844804763793945
1987-03,0.9629999999999992,16.549911499023438,15.517726865480606,18.03311347961425
1986-12,0.9629999999999992,13.121224403381348,15.517726865480606,16.549911499023438
1986-09,0.9629999999999992,14.578185081481935,15.517726865480606,13.121224403381348
1986-06,0.9629999999999992,15.745635986328125,15.517726865480606,14.578185081481935
1986-03,0.9629999999999992,16.164600372314453,15.517726865480606,15.745635986328125
1985-12,0.9629999999999992,16.473642349243164,15.517726865480606,16.164600372314453
1985-09,0.9629999999999992,13.015066146850586,15.517726865480606,16.473642349243164
1985-06,0.9629999999999992,12.891270637512207,15.517726865480606,13.015066146850586
1985-03,0.9629999999999992,13.113759994506836,15.517726865480606,12.891270637512207
